student_id,week,true_risk,lms_logins,attendance_pct,sentiment_score,submission_delay,forum_posts,video_completion,login_slope,attendance_drop,delay_variance,sentiment_decline,engagement_volatility,sudden_drop,behavioral_drift_score,risk_label,dropout_prob,cluster,cluster_label,risk_score,risk_level,top_triggers,intervention
150,3,medium,1,0.47,-0.08,3,2,0.69,-0.5,0.11,1.333,-0.01,0.5,1,0.059,1,0.14,2,Sudden Drop-off,14.9,Low,"['LMS login decline (slope: -0.5)', 'Submission delay: 3 days late', 'Attendance drop: 11.0%']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
150,4,medium,2,0.38,-0.17,3,4,0.73,-0.2,0.2,1.0,0.08,0.408,0,0.088,1,0.18,1,Chronic Disengagement,16.3,Low,"['Submission delay: 3 days late', 'LMS login decline (slope: -0.2)', 'Attendance drop: 20.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
150,5,medium,5,0.3,-0.26,2,6,0.63,0.5,0.28,0.8,0.17,0.583,0,0.119,1,0.19,3,Chronic Disengagement,15.2,Low,"['Submission delay: 2 days late', 'Attendance drop: 28.0%', 'Behavioral drift score: 0.119']",Send a gentle engagement reminder email. Consider motivational intervention program.
150,6,medium,0,0.27,-0.35,3,6,0.46,-0.086,0.31,0.7,0.26,0.795,1,0.144,1,0.25,2,Sudden Drop-off,20.2,Low,"['Submission delay: 3 days late', 'Attendance drop: 31.0%', 'Behavioral drift score: 0.144']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
150,7,medium,2,0.23,-0.35,2,4,0.27,-0.071,0.35,0.619,0.26,0.734,0,0.158,1,0.24,3,Chronic Disengagement,18.4,Low,"['Attendance drop: 35.0%', 'Submission delay: 2 days late', 'Behavioral drift score: 0.158']",Send a gentle engagement reminder email. Consider motivational intervention program.
150,8,medium,3,0.17,-0.43,3,3,0.24,0.024,0.41,0.571,0.34,0.661,0,0.186,1,0.3,0,Emotional Distress,23.2,Low,"['Submission delay: 3 days late', 'Attendance drop: 41.0%', 'Behavioral drift score: 0.186']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
151,1,medium,3,0.83,-0.14,1,3,0.78,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
151,2,medium,4,0.73,-0.18,3,4,0.7,1.0,0.1,2.0,0.04,0.202,0,0.04,1,0.13,1,Chronic Disengagement,11.8,Low,"['Submission delay: 3 days late', 'Attendance drop: 10.0%', 'Behavioral drift score: 0.04']",Send a gentle engagement reminder email. Consider motivational intervention program.
151,3,medium,5,0.69,-0.34,1,3,0.65,1.0,0.14,1.333,0.2,0.25,0,0.074,1,0.11,1,Chronic Disengagement,8.6,Low,"['Submission delay: 1 days late', 'Attendance drop: 14.0%', 'Sentiment decline: 0.2']",Send a gentle engagement reminder email. Consider motivational intervention program.
151,4,medium,3,0.6,-0.36,2,5,0.59,0.1,0.23,0.917,0.22,0.255,0,0.108,1,0.18,3,Chronic Disengagement,14.2,Low,"['Submission delay: 2 days late', 'Attendance drop: 23.0%', 'Sentiment decline: 0.22']",Send a gentle engagement reminder email. Consider motivational intervention program.
151,5,medium,2,0.51,-0.49,1,3,0.58,-0.3,0.32,0.8,0.35,0.335,0,0.168,1,0.21,3,Chronic Disengagement,17.0,Low,"['Attendance drop: 32.0%', 'LMS login decline (slope: -0.3)', 'Sentiment decline: 0.35']",Send a gentle engagement reminder email. Consider motivational intervention program.
151,6,medium,1,0.52,-0.48,1,5,0.6,-0.514,0.31,0.7,0.34,0.471,1,0.172,1,0.21,2,Sudden Drop-off,18.0,Low,"['LMS login decline (slope: -0.514)', 'Attendance drop: 31.0%', 'Behavioral drift score: 0.172']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
151,7,medium,4,0.45,-0.59,2,6,0.38,-0.214,0.38,0.619,0.45,0.428,0,0.198,1,0.28,3,Chronic Disengagement,21.9,Low,"['Attendance drop: 38.0%', 'Submission delay: 2 days late', 'Sentiment decline: 0.45']",Send a gentle engagement reminder email. Consider motivational intervention program.
151,8,medium,3,0.34,-0.67,3,4,0.42,-0.155,0.49,0.786,0.53,0.399,0,0.244,1,0.36,0,Emotional Distress,28.2,Low,"['Attendance drop: 49.0%', 'Submission delay: 3 days late', 'Sentiment decline: 0.53']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
152,1,medium,7,0.64,0.19,3,6,0.88,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement,8.6,Low,"['Submission delay: 3 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
152,2,medium,7,0.6,0.02,1,4,0.62,0.0,0.04,2.0,0.17,0.0,0,0.035,1,0.07,1,Chronic Disengagement,5.5,Low,"['Submission delay: 1 days late', 'Sentiment decline: 0.17', 'Attendance drop: 4.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
152,3,medium,6,0.58,-0.06,3,3,0.8,-0.5,0.06,1.333,0.25,0.087,0,0.072,1,0.15,1,Chronic Disengagement,15.7,Low,"['LMS login decline (slope: -0.5)', 'Submission delay: 3 days late', 'Sentiment decline: 0.25']",Send a gentle engagement reminder email. Consider motivational intervention program.
152,4,medium,6,0.51,-0.03,1,3,0.57,-0.4,0.13,1.333,0.22,0.089,0,0.089,1,0.12,1,Chronic Disengagement,11.0,Low,"['LMS login decline (slope: -0.4)', 'Submission delay: 1 days late', 'Attendance drop: 13.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
152,5,medium,4,0.43,-0.07,3,1,0.52,-0.7,0.21,1.2,0.26,0.204,0,0.134,1,0.21,3,Chronic Disengagement,21.3,Low,"['LMS login decline (slope: -0.7)', 'Submission delay: 3 days late', 'Attendance drop: 21.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
152,6,medium,4,0.4,-0.23,3,4,0.39,-0.686,0.24,1.067,0.42,0.241,0,0.164,1,0.25,3,Chronic Disengagement,23.5,Low,"['LMS login decline (slope: -0.686)', 'Submission delay: 3 days late', 'Attendance drop: 24.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
152,7,medium,7,0.27,-0.3,2,2,0.57,-0.286,0.37,0.905,0.49,0.23,0,0.202,1,0.28,3,Chronic Disengagement,22.4,Low,"['Attendance drop: 37.0%', 'LMS login decline (slope: -0.286)', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
152,8,medium,5,0.2,-0.37,2,4,0.42,-0.262,0.44,0.786,0.56,0.223,0,0.234,1,0.32,3,Chronic Disengagement,24.8,Low,"['Attendance drop: 44.0%', 'Submission delay: 2 days late', 'Sentiment decline: 0.56']",Send a gentle engagement reminder email. Consider motivational intervention program.
153,1,high,5,0.54,-0.47,6,6,0.98,0.0,0.0,0.0,0.0,,0,0.0,2,0.17,1,Chronic Disengagement,17.1,Low,"['Submission delay: 6 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
153,2,high,7,0.36,-0.75,3,5,0.75,2.0,0.18,4.5,0.28,0.236,0,0.098,2,0.2,3,Chronic Disengagement,16.2,Low,"['Submission delay: 3 days late', 'Attendance drop: 18.0%', 'Sentiment decline: 0.28']",Send a gentle engagement reminder email. Consider motivational intervention program.
153,3,high,7,0.34,-0.87,4,2,0.42,1.0,0.2,2.333,0.4,0.182,0,0.12,2,0.25,3,Chronic Disengagement,20.6,Low,"['Submission delay: 4 days late', 'Attendance drop: 20.0%', 'Sentiment decline: 0.4']",Send a gentle engagement reminder email. Consider motivational intervention program.
153,4,high,3,0.13,-0.88,2,5,0.53,-0.6,0.41,2.917,0.41,0.348,1,0.219,2,0.29,2,Sudden Drop-off,24.8,Low,"['LMS login decline (slope: -0.6)', 'Attendance drop: 41.0%', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
153,5,high,2,0.07,-1.0,4,0,0.41,-1.0,0.47,2.2,0.53,0.475,0,0.271,2,0.39,0,Emotional Distress,35.9,Medium,"['LMS login decline (slope: -1.0)', 'Submission delay: 4 days late', 'Attendance drop: 47.0%']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
153,6,high,1,0.0,-1.0,5,0,0.07,-1.114,0.54,2.0,0.53,0.615,1,0.3,2,0.45,2,Sudden Drop-off,41.4,Medium,"['LMS login decline (slope: -1.114)', 'Submission delay: 5 days late', 'Attendance drop: 54.0%']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
153,7,high,0,0.0,-1.0,2,0,0.0,-1.143,0.54,2.238,0.53,0.79,1,0.301,2,0.36,2,Sudden Drop-off,33.1,Medium,"['LMS login decline (slope: -1.143)', 'Attendance drop: 54.0%', 'Behavioral drift score: 0.301']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
153,8,high,3,0.0,-1.0,6,0,0.15,-0.81,0.54,2.571,0.53,0.748,0,0.288,2,0.47,0,Emotional Distress,42.4,Medium,"['Submission delay: 6 days late', 'LMS login decline (slope: -0.81)', 'Attendance drop: 54.0%']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
154,1,low,16,0.86,0.2,1,4,0.71,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
154,2,low,13,0.76,0.23,1,3,0.64,-3.0,0.1,0.0,-0.03,0.146,0,0.155,0,0.11,1,Chronic Disengagement,24.9,Low,"['LMS login decline (slope: -3.0)', 'Behavioral drift score: 0.155', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
154,3,low,12,0.79,0.25,1,5,0.85,-2.0,0.07,0.0,-0.05,0.152,0,0.105,0,0.08,1,Chronic Disengagement,17.7,Low,"['LMS login decline (slope: -2.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.105']",Send a gentle engagement reminder email. Consider motivational intervention program.
154,4,low,13,0.8,0.32,1,2,0.76,-1.0,0.06,0.0,-0.12,0.128,0,0.061,0,0.06,1,Chronic Disengagement,11.0,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.061']",Send a gentle engagement reminder email. Consider motivational intervention program.
154,5,low,15,0.74,0.14,0,2,0.8,-0.2,0.12,0.2,0.06,0.119,0,0.058,0,0.06,1,Chronic Disengagement,5.2,Low,"['LMS login decline (slope: -0.2)', 'Attendance drop: 12.0%', 'Behavioral drift score: 0.058']",Send a gentle engagement reminder email. Consider motivational intervention program.
154,6,low,11,0.71,0.29,0,4,0.56,-0.514,0.15,0.267,-0.09,0.14,0,0.073,0,0.07,1,Chronic Disengagement,7.6,Low,"['LMS login decline (slope: -0.514)', 'Attendance drop: 15.0%', 'Behavioral drift score: 0.073']",Send a gentle engagement reminder email. Consider motivational intervention program.
154,7,low,12,0.67,0.09,1,4,0.69,-0.464,0.19,0.238,0.11,0.135,0,0.099,0,0.13,1,Chronic Disengagement,12.2,Low,"['LMS login decline (slope: -0.464)', 'Attendance drop: 19.0%', 'Submission delay: 1 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
154,8,low,10,0.72,0.14,0,6,0.59,-0.571,0.14,0.268,0.06,0.155,0,0.079,0,0.07,1,Chronic Disengagement,8.2,Low,"['LMS login decline (slope: -0.571)', 'Attendance drop: 14.0%', 'Behavioral drift score: 0.079']",Send a gentle engagement reminder email. Consider motivational intervention program.
155,1,high,4,0.22,-0.36,5,7,0.97,0.0,0.0,0.0,0.0,,0,0.0,2,0.14,1,Chronic Disengagement,14.3,Low,"['Submission delay: 5 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
155,2,high,5,0.12,-0.39,3,3,0.87,1.0,0.1,2.0,0.03,0.157,0,0.039,2,0.13,1,Chronic Disengagement,11.7,Low,"['Submission delay: 3 days late', 'Attendance drop: 10.0%', 'Behavioral drift score: 0.039']",Send a gentle engagement reminder email. Consider motivational intervention program.
155,3,high,3,0.01,-0.57,3,4,0.74,-0.5,0.21,1.333,0.21,0.25,0,0.12,2,0.21,3,Chronic Disengagement,19.6,Low,"['LMS login decline (slope: -0.5)', 'Submission delay: 3 days late', 'Attendance drop: 21.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
155,4,high,2,0.0,-0.62,3,6,0.39,-0.8,0.22,1.0,0.26,0.369,0,0.142,2,0.22,3,Chronic Disengagement,22.2,Low,"['LMS login decline (slope: -0.8)', 'Submission delay: 3 days late', 'Attendance drop: 22.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
155,5,high,3,0.0,-0.72,6,2,0.51,-0.5,0.22,2.0,0.36,0.335,0,0.142,2,0.32,3,Chronic Disengagement,29.8,Low,"['Submission delay: 6 days late', 'LMS login decline (slope: -0.5)', 'Attendance drop: 22.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
155,6,high,4,0.0,-0.82,3,0,0.21,-0.2,0.22,1.767,0.46,0.3,0,0.142,2,0.24,3,Chronic Disengagement,20.1,Low,"['Submission delay: 3 days late', 'Sentiment decline: 0.46', 'Attendance drop: 22.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
155,7,high,1,0.0,-1.0,6,3,0.04,-0.393,0.22,2.143,0.64,0.428,1,0.173,2,0.35,2,Sudden Drop-off,31.5,Medium,"['Submission delay: 6 days late', 'LMS login decline (slope: -0.393)', 'Sentiment decline: 0.64']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
155,8,high,1,0.0,-1.0,2,0,0.07,-0.44,0.22,2.411,0.64,0.507,0,0.175,2,0.24,3,Chronic Disengagement,20.4,Low,"['LMS login decline (slope: -0.44)', 'Sentiment decline: 0.64', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
156,1,low,18,0.95,0.91,1,2,0.98,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
156,2,low,16,0.89,0.91,0,6,0.71,-2.0,0.06,0.5,0.0,0.083,0,0.101,0,0.05,1,Chronic Disengagement,14.5,Low,"['LMS login decline (slope: -2.0)', 'Behavioral drift score: 0.101', 'Attendance drop: 6.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
156,3,low,16,0.9,1.0,0,2,0.59,-1.0,0.05,0.333,-0.09,0.069,0,0.057,0,0.03,1,Chronic Disengagement,7.8,Low,"['LMS login decline (slope: -1.0)', 'Behavioral drift score: 0.057', 'Attendance drop: 5.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
156,4,low,18,0.86,0.9,0,2,0.73,-0.0,0.09,0.25,0.01,0.068,0,0.033,0,0.04,1,Chronic Disengagement,2.7,Low,"['Attendance drop: 9.0%', 'Behavioral drift score: 0.033', 'Sentiment decline: 0.01']",Send a gentle engagement reminder email. Consider motivational intervention program.
156,5,low,15,0.83,0.97,0,3,0.65,-0.4,0.12,0.2,-0.06,0.081,0,0.058,0,0.05,1,Chronic Disengagement,6.0,Low,"['LMS login decline (slope: -0.4)', 'Attendance drop: 12.0%', 'Behavioral drift score: 0.058']",Send a gentle engagement reminder email. Consider motivational intervention program.
156,6,low,16,0.87,0.79,1,7,0.54,-0.314,0.08,0.267,0.12,0.074,0,0.056,0,0.08,1,Chronic Disengagement,8.2,Low,"['LMS login decline (slope: -0.314)', 'Submission delay: 1 days late', 'Attendance drop: 8.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
156,7,low,13,0.78,0.88,0,2,0.84,-0.571,0.17,0.238,0.03,0.108,0,0.086,0,0.08,1,Chronic Disengagement,8.8,Low,"['LMS login decline (slope: -0.571)', 'Attendance drop: 17.0%', 'Behavioral drift score: 0.086']",Send a gentle engagement reminder email. Consider motivational intervention program.
156,8,low,14,0.83,0.9,0,7,0.5,-0.548,0.12,0.214,0.01,0.111,0,0.065,0,0.06,1,Chronic Disengagement,7.0,Low,"['LMS login decline (slope: -0.548)', 'Attendance drop: 12.0%', 'Behavioral drift score: 0.065']",Send a gentle engagement reminder email. Consider motivational intervention program.
157,1,low,19,0.8,0.44,0,4,0.71,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement,0.0,Low,"['LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%', 'Submission delay: 0 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
157,2,low,14,0.79,0.58,0,7,0.94,-5.0,0.01,0.0,-0.14,0.214,0,0.203,0,0.06,1,Chronic Disengagement,32.3,Medium,"['LMS login decline (slope: -5.0)', 'Behavioral drift score: 0.203', 'Attendance drop: 1.0%']",Schedule a peer mentor check-in within 3 days. Consider motivational intervention program.
157,3,low,17,0.84,0.44,0,6,0.68,-1.0,-0.04,0.0,0.0,0.151,0,0.04,0,0.0,1,Chronic Disengagement,6.4,Low,"['LMS login decline (slope: -1.0)', 'Behavioral drift score: 0.04', 'Attendance drop: -4.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
157,4,low,15,0.8,0.51,1,7,0.7,-0.9,0.0,0.25,-0.07,0.136,0,0.036,0,0.04,1,Chronic Disengagement,8.6,Low,"['LMS login decline (slope: -0.9)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.036']",Send a gentle engagement reminder email. Consider motivational intervention program.
157,5,low,16,0.79,0.39,1,5,0.87,-0.5,0.01,0.3,0.05,0.119,0,0.03,0,0.05,1,Chronic Disengagement,6.8,Low,"['LMS login decline (slope: -0.5)', 'Submission delay: 1 days late', 'Behavioral drift score: 0.03']",Send a gentle engagement reminder email. Consider motivational intervention program.
157,6,low,15,0.68,0.42,1,2,0.78,-0.457,0.12,0.3,0.02,0.112,0,0.063,0,0.09,1,Chronic Disengagement,9.4,Low,"['LMS login decline (slope: -0.457)', 'Submission delay: 1 days late', 'Attendance drop: 12.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
157,7,low,13,0.69,0.34,1,3,0.53,-0.607,0.11,0.286,0.1,0.128,0,0.075,0,0.09,1,Chronic Disengagement,10.7,Low,"['LMS login decline (slope: -0.607)', 'Submission delay: 1 days late', 'Attendance drop: 11.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
157,8,low,14,0.68,0.31,1,6,0.61,-0.536,0.12,0.268,0.13,0.125,0,0.08,0,0.1,1,Chronic Disengagement,10.8,Low,"['LMS login decline (slope: -0.536)', 'Submission delay: 1 days late', 'Attendance drop: 12.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
158,1,high,7,0.48,-0.13,2,2,0.95,0.0,0.0,0.0,0.0,,0,0.0,2,0.06,1,Chronic Disengagement,5.7,Low,"['Submission delay: 2 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
158,2,high,6,0.43,-0.07,3,2,0.67,-1.0,0.05,0.5,-0.06,0.109,0,0.057,2,0.12,1,Chronic Disengagement,16.4,Low,"['LMS login decline (slope: -1.0)', 'Submission delay: 3 days late', 'Behavioral drift score: 0.057']",Send a gentle engagement reminder email. Consider motivational intervention program.
158,3,high,4,0.24,-0.22,4,5,0.48,-1.5,0.24,1.0,0.09,0.27,0,0.155,2,0.24,3,Chronic Disengagement,28.7,Low,"['LMS login decline (slope: -1.5)', 'Submission delay: 4 days late', 'Attendance drop: 24.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
158,4,high,3,0.17,-0.44,4,4,0.5,-1.4,0.31,0.917,0.31,0.365,0,0.203,2,0.3,3,Chronic Disengagement,31.9,Medium,"['LMS login decline (slope: -1.4)', 'Submission delay: 4 days late', 'Attendance drop: 31.0%']",Schedule a peer mentor check-in within 3 days. Consider motivational intervention program.
158,5,high,3,0.01,-0.46,2,4,0.38,-1.1,0.47,1.0,0.33,0.395,0,0.25,2,0.31,3,Chronic Disengagement,29.0,Low,"['LMS login decline (slope: -1.1)', 'Attendance drop: 47.0%', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
158,6,high,3,0.0,-0.63,2,4,0.12,-0.857,0.48,0.967,0.5,0.404,0,0.265,2,0.33,0,Emotional Distress,29.3,Low,"['LMS login decline (slope: -0.857)', 'Attendance drop: 48.0%', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
158,7,high,3,0.0,-0.7,2,1,0.0,-0.679,0.48,0.905,0.57,0.405,0,0.266,2,0.34,0,Emotional Distress,28.7,Low,"['LMS login decline (slope: -0.679)', 'Attendance drop: 48.0%', 'Submission delay: 2 days late']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
158,8,high,1,0.0,-0.92,2,0,0.0,-0.714,0.48,0.839,0.79,0.509,1,0.295,2,0.37,2,Sudden Drop-off,30.9,Medium,"['LMS login decline (slope: -0.714)', 'Attendance drop: 48.0%', 'Sentiment decline: 0.79']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
159,1,high,7,0.43,-0.88,4,7,0.66,0.0,0.0,0.0,0.0,,0,0.0,2,0.11,1,Chronic Disengagement,11.4,Low,"['Submission delay: 4 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
159,2,high,5,0.28,-0.91,4,3,0.62,-2.0,0.15,0.0,0.03,0.236,0,0.136,2,0.2,1,Chronic Disengagement,28.8,Low,"['LMS login decline (slope: -2.0)', 'Submission delay: 4 days late', 'Attendance drop: 15.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
159,3,high,1,0.1,-1.0,2,5,0.67,-3.0,0.33,1.333,0.12,0.705,1,0.251,2,0.24,2,Sudden Drop-off,35.4,Medium,"['LMS login decline (slope: -3.0)', 'Attendance drop: 33.0%', 'Submission delay: 2 days late']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
159,4,high,1,0.02,-1.0,6,4,0.51,-2.2,0.41,2.667,0.12,0.857,0,0.246,2,0.38,0,Emotional Distress,44.0,Medium,"['LMS login decline (slope: -2.2)', 'Submission delay: 6 days late', 'Attendance drop: 41.0%']",Schedule a peer mentor check-in within 3 days. Priority counseling referral — emotional indicators elevated.
159,5,high,4,0.0,-1.0,3,1,0.4,-1.0,0.43,2.2,0.12,0.724,0,0.206,2,0.29,0,Emotional Distress,28.3,Low,"['LMS login decline (slope: -1.0)', 'Attendance drop: 43.0%', 'Submission delay: 3 days late']",Send a gentle engagement reminder email. Priority counseling referral — emotional indicators elevated.
159,6,high,2,0.0,-1.0,5,1,0.14,-0.8,0.43,2.0,0.12,0.727,1,0.198,2,0.34,2,Sudden Drop-off,32.7,Medium,"['LMS login decline (slope: -0.8)', 'Submission delay: 5 days late', 'Attendance drop: 43.0%']",Schedule a peer mentor check-in within 3 days. Urgent welfare check — sudden behavioral change detected.
159,7,high,2,0.0,-1.0,3,1,0.2,-0.643,0.43,1.81,0.12,0.722,0,0.191,2,0.28,3,Chronic Disengagement,26.0,Low,"['LMS login decline (slope: -0.643)', 'Attendance drop: 43.0%', 'Submission delay: 3 days late']",Send a gentle engagement reminder email. Consider motivational intervention program.
159,8,high,2,0.0,-1.0,5,0,0.0,-0.524,0.43,1.714,0.12,0.713,0,0.186,2,0.34,3,Chronic Disengagement,30.9,Medium,"['Submission delay: 5 days late', 'LMS login decline (slope: -0.524)', 'Attendance drop: 43.0%']",Schedule a peer mentor check-in within 3 days. Consider motivational intervention program.
160,1,low,14,0.82,0.74,1,3,1.0,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement,2.9,Low,"['Submission delay: 1 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
160,2,low,17,0.84,0.6,0,2,0.78,3.0,-0.02,0.5,0.14,0.137,0,0.018,0,0.01,1,Chronic Disengagement,1.2,Low,"['Sentiment decline: 0.14', 'Behavioral drift score: 0.018', 'LMS login decline (slope: 3.0)']",Send a gentle engagement reminder email. Consider motivational intervention program.
160,3,low,13,0.75,0.72,0,4,0.85,-0.5,0.07,0.333,0.02,0.142,0,0.047,0,0.04,1,Chronic Disengagement,5.4,Low,"['LMS login decline (slope: -0.5)', 'Attendance drop: 7.0%', 'Behavioral drift score: 0.047']",Send a gentle engagement reminder email. Consider motivational intervention program.
160,4,low,13,0.79,0.54,0,6,0.75,-0.7,0.03,0.25,0.2,0.133,0,0.063,0,0.05,1,Chronic Disengagement,7.1,Low,"['LMS login decline (slope: -0.7)', 'Sentiment decline: 0.2', 'Behavioral drift score: 0.063']",Send a gentle engagement reminder email. Consider motivational intervention program.
160,5,low,14,0.74,0.54,1,3,0.88,-0.4,0.08,0.3,0.2,0.116,0,0.069,0,0.09,1,Chronic Disengagement,9.4,Low,"['LMS login decline (slope: -0.4)', 'Submission delay: 1 days late', 'Sentiment decline: 0.2']",Send a gentle engagement reminder email. Consider motivational intervention program.
160,6,low,13,0.7,0.65,1,2,0.88,-0.4,0.12,0.3,0.09,0.111,0,0.069,0,0.09,1,Chronic Disengagement,9.6,Low,"['LMS login decline (slope: -0.4)', 'Submission delay: 1 days late', 'Attendance drop: 12.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
160,7,low,13,0.68,0.54,0,4,0.64,-0.357,0.14,0.286,0.2,0.106,0,0.088,0,0.09,1,Chronic Disengagement,8.0,Low,"['LMS login decline (slope: -0.357)', 'Attendance drop: 14.0%', 'Sentiment decline: 0.2']",Send a gentle engagement reminder email. Consider motivational intervention program.
160,8,low,12,0.65,0.47,0,5,0.47,-0.393,0.17,0.268,0.27,0.111,0,0.109,0,0.11,3,Chronic Disengagement,9.7,Low,"['LMS login decline (slope: -0.393)', 'Attendance drop: 17.0%', 'Sentiment decline: 0.27']",Send a gentle engagement reminder email. Consider motivational intervention program.
161,1,high,3,0.41,-0.75,5,6,0.79,0.0,0.0,0.0,0.0,,0,0.0,2,0.14,1,Chronic Disengagement,14.3,Low,"['Submission delay: 5 days late', 'LMS login decline (slope: 0.0)', 'Attendance drop: 0.0%']",Send a gentle engagement reminder email. Consider motivational intervention program.
161,2,high,5,0.23,-0.9,4,4,0.59,2.0,0.18,0.5,0.15,0.354,0,0.082,2,0.21,1,Chronic Disengagement,17.9,Low,"['Submission delay: 4 days late', 'Attendance drop: 18.0%', 'Behavioral drift score: 0.082']",Send a gentle engagement reminder email. Consider motivational intervention program.
161,3,high,2,0.12,-1.0,5,4,0.54,-0.5,0.29,0.333,0.25,0.458,1,0.153,2,0.3,2,Sudden Drop-off,27.9,Low,"['Submission delay: 5 days late', 'LMS login decline (slope: -0.5)', 'Attendance drop: 29.0%']",Send a gentle engagement reminder email. Urgent welfare check — sudden behavioral change detected.
161,4,high,4,0.02,-1.0,6,2,0.5,0.0,0.39,0.667,0.25,0.369,0,0.168,2,0.36,3,Chronic Disengagement,30.4,Medium,"['Submission delay: 6 days late', 'Attendance drop: 39.0%', 'Behavioral drift score: 0.168']",Schedule a peer mentor check-in within 3 days. Consider motivational intervention program.
